LinkId,Timestamp,UtilizationPct,OpticalPowerDbm,BitErrorRate,LatencyMs
LINK-SYD-MEL-FIBRE-02,2026-02-05T17:15:00.000Z,22.5,-2.6,5.461e-12,8.0
LINK-SYD-BNE-FIBRE-01,2026-02-05T17:15:00.000Z,52.0,-2.7,2.044e-12,12.1
LINK-MEL-BNE-FIBRE-01,2026-02-05T17:15:00.000Z,35.9,-2.9,5.433e-12,11.6
LINK-SYD-AGG-NORTH-01,2026-02-05T17:15:00.000Z,20.1,-1.9,1.161e-12,1.0
LINK-SYD-AGG-SOUTH-01,2026-02-05T17:15:00.000Z,25.1,-1.6,4.146e-13,1.6
LINK-MEL-AGG-EAST-01,2026-02-05T17:15:00.000Z,32.7,-1.7,1.462e-12,0.5
LINK-MEL-AGG-WEST-01,2026-02-05T17:15:00.000Z,31.4,-1.8,8.321e-13,0.9
LINK-BNE-AGG-CENTRAL-01,2026-02-05T17:15:00.000Z,20.5,-1.7,1.036e-12,0.7
LINK-BNE-AGG-SOUTH-01,2026-02-05T17:15:00.000Z,23.1,-2.0,1.308e-12,1.8
LINK-SYD-MEL-FIBRE-01,2026-02-05T17:20:00.000Z,46.3,-2.7,7.750e-12,6.1
LINK-SYD-MEL-FIBRE-02,2026-02-05T17:20:00.000Z,21.1,-2.8,3.829e-12,7.7
LINK-SYD-BNE-FIBRE-01,2026-02-05T17:20:00.000Z,43.1,-2.7,2.584e-12,7.6
LINK-MEL-BNE-FIBRE-01,2026-02-05T17:20:00.000Z,33.3,-2.4,2.716e-12,15.6
LINK-SYD-AGG-NORTH-01,2026-02-05T17:20:00.000Z,34.6,-1.9,6.097e-13,1.3
LINK-SYD-AGG-SOUTH-01,2026-02-05T17:20:00.000Z,29.2,-1.1,1.253e-12,2.3
LINK-MEL-AGG-EAST-01,2026-02-05T17:20:00.000Z,29.9,-1.7,3.069e-12,1.3
LINK-MEL-AGG-WEST-01,2026-02-05T17:20:00.000Z,21.0,-1.2,1.996e-12,1.0
LINK-BNE-AGG-CENTRAL-01,2026-02-05T17:20:00.000Z,20.3,-1.1,6.835e-13,0.9
LINK-BNE-AGG-SOUTH-01,2026-02-05T17:20:00.000Z,22.8,-1.4,5.457e-13,0.6
LINK-SYD-MEL-FIBRE-01,2026-02-05T17:25:00.000Z,56.0,-3.3,5.350e-12,6.7
LINK-SYD-MEL-FIBRE-02,2026-02-05T17:25:00.000Z,13.6,-2.6,1.811e-12,8.6
LINK-SYD-BNE-FIBRE-01,2026-02-05T17:25:00.000Z,42.7,-2.8,3.569e-12,13.4
LINK-MEL-BNE-FIBRE-01,2026-02-05T17:25:00.000Z,41.0,-2.5,2.751e-12,17.9
LINK-SYD-AGG-NORTH-01,2026-02-05T17:25:00.000Z,30.6,-1.5,1.321e-12,1.7
LINK-SYD-AGG-SOUTH-01,2026-02-05T17:25:00.000Z,33.5,-1.7,1.724e-12,1.2
LINK-MEL-AGG-EAST-01,2026-02-05T17:25:00.000Z,35.7,-1.8,2.576e-12,0.6
LINK-MEL-AGG-WEST-01,2026-02-05T17:25:00.000Z,34.1,-1.6,1.306e-12,1.0
LINK-BNE-AGG-CENTRAL-01,2026-02-05T17:25:00.000Z,21.4,-1.6,1.047e-12,0.7
LINK-BNE-AGG-SOUTH-01,2026-02-05T17:25:00.000Z,16.7,-1.1,1.818e-12,0.5
LINK-SYD-MEL-FIBRE-01,2026-02-05T17:30:00.000Z,55.8,-2.8,2.491e-12,4.5
LINK-SYD-MEL-FIBRE-02,2026-02-05T17:30:00.000Z,28.5,-3.3,2.256e-12,5.0
LINK-SYD-BNE-FIBRE-01,2026-02-05T17:30:00.000Z,43.6,-2.2,2.151e-12,15.7
LINK-MEL-BNE-FIBRE-01,2026-02-05T17:30:00.000Z,32.9,-2.2,1.364e-12,14.3
LINK-SYD-AGG-NORTH-01,2026-02-05T17:30:00.000Z,29.1,-1.3,1.482e-12,0.5
LINK-SYD-AGG-SOUTH-01,2026-02-05T17:30:00.000Z,26.7,-1.7,9.284e-13,0.9
LINK-MEL-AGG-EAST-01,2026-02-05T17:30:00.000Z,33.0,-1.5,1.781e-12,0.7
LINK-MEL-AGG-WEST-01,2026-02-05T17:30:00.000Z,17.8,-1.3,1.127e-12,0.5
LINK-BNE-AGG-CENTRAL-01,2026-02-05T17:30:00.000Z,25.0,-1.6,1.106e-12,1.2
LINK-BNE-AGG-SOUTH-01,2026-02-05T17:30:00.000Z,18.2,-1.7,9.064e-13,1.3
LINK-SYD-MEL-FIBRE-01,2026-02-05T17:35:00.000Z,41.6,-1.9,1.982e-12,5.3
LINK-SYD-MEL-FIBRE-02,2026-02-05T17:35:00.000Z,21.0,-3.0,3.989e-12,7.8
LINK-SYD-BNE-FIBRE-01,2026-02-05T17:35:00.000Z,35.7,-2.8,2.246e-12,14.4
LINK-MEL-BNE-FIBRE-01,2026-02-05T17:35:00.000Z,35.2,-2.9,1.000e-14,12.4
LINK-SYD-AGG-NORTH-01,2026-02-05T17:35:00.000Z,24.2,-1.4,4.001e-13,0.9
LINK-SYD-AGG-SOUTH-01,2026-02-05T17:35:00.000Z,20.8,-1.3,4.449e-13,0.5
LINK-MEL-AGG-EAST-01,2026-02-05T17:35:00.000Z,31.6,-1.0,3.737e-12,1.2
LINK-MEL-AGG-WEST-01,2026-02-05T17:35:00.000Z,25.9,-1.3,3.060e-14,1.0
LINK-BNE-AGG-CENTRAL-01,2026-02-05T17:35:00.000Z,27.9,-1.3,1.282e-12,1.5
LINK-BNE-AGG-SOUTH-01,2026-02-05T17:35:00.000Z,16.0,-2.0,1.368e-12,2.3
LINK-SYD-MEL-FIBRE-01,2026-02-05T17:40:00.000Z,45.4,-3.4,3.565e-12,10.5
LINK-SYD-MEL-FIBRE-02,2026-02-05T17:40:00.000Z,32.2,-3.0,3.214e-12,7.5
LINK-SYD-BNE-FIBRE-01,2026-02-05T17:40:00.000Z,36.2,-2.3,6.244e-13,14.0
LINK-MEL-BNE-FIBRE-01,2026-02-05T17:40:00.000Z,38.6,-2.2,2.542e-12,16.1
LINK-SYD-AGG-NORTH-01,2026-02-05T17:40:00.000Z,31.7,-1.3,4.007e-13,1.1
LINK-SYD-AGG-SOUTH-01,2026-02-05T17:40:00.000Z,31.5,-1.7,8.301e-13,0.6
LINK-MEL-AGG-EAST-01,2026-02-05T17:40:00.000Z,29.3,-1.7,2.886e-12,1.0
LINK-MEL-AGG-WEST-01,2026-02-05T17:40:00.000Z,27.1,-1.5,1.345e-12,0.9
LINK-BNE-AGG-CENTRAL-01,2026-02-05T17:40:00.000Z,15.4,-1.5,1.531e-12,0.5
LINK-BNE-AGG-SOUTH-01,2026-02-05T17:40:00.000Z,19.6,-1.4,7.224e-13,0.8
LINK-SYD-MEL-FIBRE-01,2026-02-05T17:45:00.000Z,46.9,-3.5,2.253e-12,6.4
LINK-SYD-MEL-FIBRE-02,2026-02-05T17:45:00.000Z,36.2,-3.1,1.837e-12,7.6
LINK-SYD-BNE-FIBRE-01,2026-02-05T17:45:00.000Z,54.9,-2.5,1.163e-12,14.0
LINK-MEL-BNE-FIBRE-01,2026-02-05T17:45:00.000Z,39.4,-2.5,3.513e-12,15.2
LINK-SYD-AGG-NORTH-01,2026-02-05T17:45:00.000Z,39.1,-2.0,1.503e-12,1.7
LINK-SYD-AGG-SOUTH-01,2026-02-05T17:45:00.000Z,33.4,-1.6,2.231e-14,0.9
LINK-MEL-AGG-EAST-01,2026-02-05T17:45:00.000Z,37.3,-1.6,1.236e-12,0.6
LINK-MEL-AGG-WEST-01,2026-02-05T17:45:00.000Z,21.3,-1.6,1.015e-12,0.5
LINK-BNE-AGG-CENTRAL-01,2026-02-05T17:45:00.000Z,15.7,-1.5,1.507e-12,0.5
LINK-BNE-AGG-SOUTH-01,2026-02-05T17:45:00.000Z,25.0,-1.4,1.227e-12,0.5
LINK-SYD-MEL-FIBRE-01,2026-02-05T17:50:00.000Z,51.0,-3.3,1.950e-13,5.4
LINK-SYD-MEL-FIBRE-02,2026-02-05T17:50:00.000Z,25.1,-3.4,7.236e-12,5.9
LINK-SYD-BNE-FIBRE-01,2026-02-05T17:50:00.000Z,44.1,-2.4,2.338e-12,10.7
LINK-MEL-BNE-FIBRE-01,2026-02-05T17:50:00.000Z,41.1,-2.8,3.044e-12,9.7
LINK-SYD-AGG-NORTH-01,2026-02-05T17:50:00.000Z,30.7,-1.3,2.782e-13,1.2
LINK-SYD-AGG-SOUTH-01,2026-02-05T17:50:00.000Z,31.8,-1.3,5.077e-13,1.0
LINK-MEL-AGG-EAST-01,2026-02-05T17:50:00.000Z,33.7,-1.8,2.526e-12,0.5
LINK-MEL-AGG-WEST-01,2026-02-05T17:50:00.000Z,27.8,-1.7,1.366e-12,0.7
LINK-BNE-AGG-CENTRAL-01,2026-02-05T17:50:00.000Z,22.1,-0.8,7.045e-13,0.5
LINK-BNE-AGG-SOUTH-01,2026-02-05T17:50:00.000Z,20.3,-1.3,1.315e-12,1.3
LINK-SYD-MEL-FIBRE-01,2026-02-05T17:55:00.000Z,35.4,-2.9,3.691e-12,6.8
LINK-SYD-MEL-FIBRE-02,2026-02-05T17:55:00.000Z,26.0,-2.5,2.461e-12,6.2
LINK-SYD-BNE-FIBRE-01,2026-02-05T17:55:00.000Z,28.9,-2.4,9.747e-13,10.5
LINK-MEL-BNE-FIBRE-01,2026-02-05T17:55:00.000Z,37.1,-2.4,2.048e-12,15.2
LINK-SYD-AGG-NORTH-01,2026-02-05T17:55:00.000Z,34.3,-1.6,1.408e-12,1.1
LINK-SYD-AGG-SOUTH-01,2026-02-05T17:55:00.000Z,27.3,-1.7,6.438e-13,0.6
LINK-MEL-AGG-EAST-01,2026-02-05T17:55:00.000Z,32.4,-1.3,1.351e-12,1.1
LINK-MEL-AGG-WEST-01,2026-02-05T17:55:00.000Z,19.5,-1.7,1.723e-12,1.4
LINK-BNE-AGG-CENTRAL-01,2026-02-05T17:55:00.000Z,22.0,-1.1,8.807e-13,1.1
LINK-BNE-AGG-SOUTH-01,2026-02-05T17:55:00.000Z,16.1,-1.4,4.399e-13,0.7
LINK-SYD-MEL-FIBRE-01,2026-02-05T18:00:00.000Z,43.6,-3.3,1.000e-14,10.7
LINK-SYD-MEL-FIBRE-02,2026-02-05T18:00:00.000Z,26.1,-2.7,4.548e-12,7.0
LINK-SYD-BNE-FIBRE-01,2026-02-05T18:00:00.000Z,46.2,-2.2,2.319e-12,7.4
LINK-MEL-BNE-FIBRE-01,2026-02-05T18:00:00.000Z,29.2,-3.0,1.572e-12,14.8
LINK-SYD-AGG-NORTH-01,2026-02-05T18:00:00.000Z,26.4,-1.9,1.000e-14,0.6
LINK-SYD-AGG-SOUTH-01,2026-02-05T18:00:00.000Z,36.3,-1.8,5.391e-13,0.5
LINK-MEL-AGG-EAST-01,2026-02-05T18:00:00.000Z,33.4,-1.4,3.730e-12,0.8
LINK-MEL-AGG-WEST-01,2026-02-05T18:00:00.000Z,20.9,-1.6,8.968e-13,0.5
LINK-BNE-AGG-CENTRAL-01,2026-02-05T18:00:00.000Z,23.1,-1.1,1.045e-12,1.0
LINK-BNE-AGG-SOUTH-01,2026-02-05T18:00:00.000Z,18.6,-1.4,6.991e-13,1.2
LINK-SYD-MEL-FIBRE-01,2026-02-05T18:05:00.000Z,50.5,-3.2,1.032e-14,6.8
LINK-SYD-MEL-FIBRE-02,2026-02-05T18:05:00.000Z,22.6,-3.0,5.621e-12,5.6
LINK-SYD-BNE-FIBRE-01,2026-02-05T18:05:00.000Z,40.2,-2.8,2.133e-12,11.1
LINK-MEL-BNE-FIBRE-01,2026-02-05T18:05:00.000Z,34.3,-3.1,1.387e-12,10.6
LINK-SYD-AGG-NORTH-01,2026-02-05T18:05:00.000Z,34.5,-1.7,1.309e-12,0.7
LINK-SYD-AGG-SOUTH-01,2026-02-05T18:05:00.000Z,27.4,-1.6,8.647e-13,0.7
LINK-MEL-AGG-EAST-01,2026-02-05T18:05:00.000Z,26.0,-1.2,1.678e-12,1.4
LINK-MEL-AGG-WEST-01,2026-02-05T18:05:00.000Z,22.2,-1.7,7.779e-13,0.5
LINK-BNE-AGG-CENTRAL-01,2026-02-05T18:05:00.000Z,19.3,-1.6,1.357e-12,1.1
LINK-BNE-AGG-SOUTH-01,2026-02-05T18:05:00.000Z,13.4,-1.4,1.343e-12,0.9
LINK-SYD-MEL-FIBRE-01,2026-02-05T18:10:00.000Z,49.6,-2.2,4.848e-12,6.0
LINK-SYD-MEL-FIBRE-02,2026-02-05T18:10:00.000Z,17.5,-3.3,7.096e-12,1.5
LINK-SYD-BNE-FIBRE-01,2026-02-05T18:10:00.000Z,43.2,-2.4,1.698e-12,12.1
LINK-MEL-BNE-FIBRE-01,2026-02-05T18:10:00.000Z,28.1,-2.8,3.239e-12,10.1
LINK-SYD-AGG-NORTH-01,2026-02-05T18:10:00.000Z,26.2,-1.8,6.478e-13,1.2
LINK-SYD-AGG-SOUTH-01,2026-02-05T18:10:00.000Z,28.6,-1.1,2.462e-13,1.3
LINK-MEL-AGG-EAST-01,2026-02-05T18:10:00.000Z,30.0,-1.7,1.000e-14,0.8
LINK-MEL-AGG-WEST-01,2026-02-05T18:10:00.000Z,28.1,-1.3,1.166e-12,1.6
LINK-BNE-AGG-CENTRAL-01,2026-02-05T18:10:00.000Z,22.3,-1.4,1.363e-12,1.3
LINK-BNE-AGG-SOUTH-01,2026-02-05T18:10:00.000Z,22.6,-1.3,2.036e-12,0.5
LINK-SYD-MEL-FIBRE-01,2026-02-05T18:15:00.000Z,49.4,-3.0,6.310e-12,0.5
LINK-SYD-MEL-FIBRE-02,2026-02-05T18:15:00.000Z,24.8,-2.9,5.394e-12,6.3
LINK-SYD-BNE-FIBRE-01,2026-02-05T18:15:00.000Z,41.0,-2.7,2.626e-12,10.1
LINK-MEL-BNE-FIBRE-01,2026-02-05T18:15:00.000Z,38.3,-2.5,5.236e-12,14.0
LINK-SYD-AGG-NORTH-01,2026-02-05T18:15:00.000Z,25.5,-1.7,1.538e-12,1.2
LINK-SYD-AGG-SOUTH-01,2026-02-05T18:15:00.000Z,28.8,-1.4,1.336e-12,1.1
LINK-MEL-AGG-EAST-01,2026-02-05T18:15:00.000Z,34.9,-1.3,3.582e-12,0.9
LINK-MEL-AGG-WEST-01,2026-02-05T18:15:00.000Z,30.2,-1.2,1.536e-12,0.8
LINK-BNE-AGG-CENTRAL-01,2026-02-05T18:15:00.000Z,26.0,-1.5,1.292e-12,1.4
LINK-BNE-AGG-SOUTH-01,2026-02-05T18:15:00.000Z,17.0,-1.7,7.577e-13,1.4
LINK-SYD-MEL-FIBRE-01,2026-02-05T18:20:00.000Z,57.2,-2.7,1.683e-12,5.6
LINK-SYD-MEL-FIBRE-02,2026-02-05T18:20:00.000Z,21.7,-2.1,4.666e-12,5.3
LINK-SYD-BNE-FIBRE-01,2026-02-05T18:20:00.000Z,27.2,-1.8,1.840e-12,18.2
LINK-MEL-BNE-FIBRE-01,2026-02-05T18:20:00.000Z,36.7,-3.0,5.882e-12,13.5
LINK-SYD-AGG-NORTH-01,2026-02-05T18:20:00.000Z,23.5,-1.9,1.655e-12,2.3
LINK-SYD-AGG-SOUTH-01,2026-02-05T18:20:00.000Z,42.6,-1.2,1.069e-12,1.2
LINK-MEL-AGG-EAST-01,2026-02-05T18:20:00.000Z,27.8,-1.0,2.151e-12,1.0
LINK-MEL-AGG-WEST-01,2026-02-05T18:20:00.000Z,34.5,-1.4,5.259e-13,1.1
LINK-BNE-AGG-CENTRAL-01,2026-02-05T18:20:00.000Z,13.6,-1.3,3.862e-13,0.7
LINK-BNE-AGG-SOUTH-01,2026-02-05T18:20:00.000Z,20.6,-1.6,1.037e-12,1.3
LINK-SYD-MEL-FIBRE-01,2026-02-05T18:25:00.000Z,51.1,-3.2,4.378e-12,4.4
LINK-SYD-MEL-FIBRE-02,2026-02-05T18:25:00.000Z,20.4,-3.2,4.206e-12,8.4
LINK-SYD-BNE-FIBRE-01,2026-02-05T18:25:00.000Z,31.6,-2.4,2.196e-12,13.9
LINK-MEL-BNE-FIBRE-01,2026-02-05T18:25:00.000Z,36.2,-3.0,2.275e-12,20.1
LINK-SYD-AGG-NORTH-01,2026-02-05T18:25:00.000Z,30.1,-1.7,4.271e-13,1.4
LINK-SYD-AGG-SOUTH-01,2026-02-05T18:25:00.000Z,23.8,-1.2,8.070e-13,0.5
LINK-MEL-AGG-EAST-01,2026-02-05T18:25:00.000Z,33.8,-1.4,3.268e-12,1.5
LINK-MEL-AGG-WEST-01,2026-02-05T18:25:00.000Z,35.8,-1.5,1.387e-13,0.8
LINK-BNE-AGG-CENTRAL-01,2026-02-05T18:25:00.000Z,23.0,-1.5,7.154e-13,0.5
LINK-BNE-AGG-SOUTH-01,2026-02-05T18:25:00.000Z,16.6,-1.7,1.182e-12,0.9
LINK-SYD-MEL-FIBRE-01,2026-02-05T18:30:00.000Z,59.9,-3.1,1.784e-12,4.9
LINK-SYD-MEL-FIBRE-02,2026-02-05T18:30:00.000Z,22.8,-3.3,2.121e-12,6.2
LINK-SYD-BNE-FIBRE-01,2026-02-05T18:30:00.000Z,41.0,-1.7,1.298e-12,13.0
LINK-MEL-BNE-FIBRE-01,2026-02-05T18:30:00.000Z,39.0,-2.2,3.176e-12,16.7
LINK-SYD-AGG-NORTH-01,2026-02-05T18:30:00.000Z,24.4,-1.5,1.850e-13,2.1
LINK-SYD-AGG-SOUTH-01,2026-02-05T18:30:00.000Z,28.0,-1.8,1.170e-12,1.2
LINK-MEL-AGG-EAST-01,2026-02-05T18:30:00.000Z,31.5,-1.5,2.050e-12,1.0
LINK-MEL-AGG-WEST-01,2026-02-05T18:30:00.000Z,25.7,-1.2,8.286e-13,0.5
LINK-BNE-AGG-CENTRAL-01,2026-02-05T18:30:00.000Z,24.8,-1.1,1.053e-12,0.7
LINK-BNE-AGG-SOUTH-01,2026-02-05T18:30:00.000Z,25.5,-1.5,6.116e-13,0.8
LINK-SYD-MEL-FIBRE-01,2026-02-05T18:35:00.000Z,56.5,-2.3,6.306e-12,5.7
LINK-SYD-MEL-FIBRE-02,2026-02-05T18:35:00.000Z,23.6,-3.3,5.341e-12,6.5
LINK-SYD-BNE-FIBRE-01,2026-02-05T18:35:00.000Z,41.2,-2.2,2.624e-12,9.8
LINK-MEL-BNE-FIBRE-01,2026-02-05T18:35:00.000Z,22.7,-2.5,3.838e-12,16.3
LINK-SYD-AGG-NORTH-01,2026-02-05T18:35:00.000Z,25.7,-1.9,7.894e-13,2.1
LINK-SYD-AGG-SOUTH-01,2026-02-05T18:35:00.000Z,33.6,-1.6,1.273e-12,0.9
LINK-MEL-AGG-EAST-01,2026-02-05T18:35:00.000Z,37.9,-1.5,9.884e-13,1.6
LINK-MEL-AGG-WEST-01,2026-02-05T18:35:00.000Z,26.8,-1.5,1.515e-12,1.6
LINK-BNE-AGG-CENTRAL-01,2026-02-05T18:35:00.000Z,24.6,-1.5,8.868e-13,1.1
LINK-BNE-AGG-SOUTH-01,2026-02-05T18:35:00.000Z,12.2,-1.5,1.352e-12,1.1
LINK-SYD-MEL-FIBRE-01,2026-02-05T18:40:00.000Z,55.3,-2.4,3.787e-12,13.2
LINK-SYD-MEL-FIBRE-02,2026-02-05T18:40:00.000Z,30.7,-3.0,2.421e-12,3.7
LINK-SYD-BNE-FIBRE-01,2026-02-05T18:40:00.000Z,38.1,-2.9,3.410e-13,8.8
LINK-MEL-BNE-FIBRE-01,2026-02-05T18:40:00.000Z,35.8,-2.5,2.858e-12,12.7
LINK-SYD-AGG-NORTH-01,2026-02-05T18:40:00.000Z,24.0,-1.6,9.469e-13,1.1
LINK-SYD-AGG-SOUTH-01,2026-02-05T18:40:00.000Z,24.4,-1.5,1.000e-14,0.7
LINK-MEL-AGG-EAST-01,2026-02-05T18:40:00.000Z,39.5,-1.0,2.526e-12,0.9
LINK-MEL-AGG-WEST-01,2026-02-05T18:40:00.000Z,24.0,-1.4,1.206e-12,0.9
LINK-BNE-AGG-CENTRAL-01,2026-02-05T18:40:00.000Z,27.2,-1.4,7.445e-13,0.5
LINK-BNE-AGG-SOUTH-01,2026-02-05T18:40:00.000Z,21.1,-1.5,5.733e-13,1.0
LINK-SYD-MEL-FIBRE-01,2026-02-05T18:45:00.000Z,49.2,-3.3,6.177e-12,6.6
LINK-SYD-MEL-FIBRE-02,2026-02-05T18:45:00.000Z,24.3,-3.4,7.410e-12,4.7
LINK-SYD-BNE-FIBRE-01,2026-02-05T18:45:00.000Z,50.8,-2.4,1.063e-12,16.2
LINK-MEL-BNE-FIBRE-01,2026-02-05T18:45:00.000Z,34.9,-1.6,4.217e-12,12.7
LINK-SYD-AGG-NORTH-01,2026-02-05T18:45:00.000Z,29.6,-2.0,1.680e-12,0.9
LINK-SYD-AGG-SOUTH-01,2026-02-05T18:45:00.000Z,28.0,-2.1,8.458e-13,1.4
LINK-MEL-AGG-EAST-01,2026-02-05T18:45:00.000Z,33.3,-1.2,2.116e-12,1.0
LINK-MEL-AGG-WEST-01,2026-02-05T18:45:00.000Z,29.1,-1.4,1.477e-12,0.9
LINK-BNE-AGG-CENTRAL-01,2026-02-05T18:45:00.000Z,21.2,-1.1,1.671e-12,1.6
LINK-BNE-AGG-SOUTH-01,2026-02-05T18:45:00.000Z,20.6,-1.1,1.267e-12,1.3
LINK-SYD-MEL-FIBRE-01,2026-02-05T18:50:00.000Z,42.4,-2.5,1.000e-14,6.5
LINK-SYD-MEL-FIBRE-02,2026-02-05T18:50:00.000Z,25.2,-3.3,3.096e-12,4.5
LINK-SYD-BNE-FIBRE-01,2026-02-05T18:50:00.000Z,37.6,-2.7,3.657e-12,13.0
LINK-MEL-BNE-FIBRE-01,2026-02-05T18:50:00.000Z,26.5,-2.6,3.904e-12,11.4
LINK-SYD-AGG-NORTH-01,2026-02-05T18:50:00.000Z,33.0,-1.4,7.376e-13,1.1
LINK-SYD-AGG-SOUTH-01,2026-02-05T18:50:00.000Z,39.3,-1.8,1.140e-12,0.5
LINK-MEL-AGG-EAST-01,2026-02-05T18:50:00.000Z,31.4,-1.6,1.601e-12,1.4
LINK-MEL-AGG-WEST-01,2026-02-05T18:50:00.000Z,26.9,-1.3,6.236e-13,1.2
LINK-BNE-AGG-CENTRAL-01,2026-02-05T18:50:00.000Z,31.6,-0.7,1.293e-12,0.8
LINK-BNE-AGG-SOUTH-01,2026-02-05T18:50:00.000Z,22.9,-1.9,1.242e-12,2.1
LINK-SYD-MEL-FIBRE-01,2026-02-05T18:55:00.000Z,40.9,-2.8,3.707e-12,5.2
LINK-SYD-MEL-FIBRE-02,2026-02-05T18:55:00.000Z,28.0,-2.5,5.379e-12,6.8
LINK-SYD-BNE-FIBRE-01,2026-02-05T18:55:00.000Z,46.0,-2.4,1.112e-12,11.5
LINK-MEL-BNE-FIBRE-01,2026-02-05T18:55:00.000Z,37.0,-2.5,6.529e-12,15.6
LINK-SYD-AGG-NORTH-01,2026-02-05T18:55:00.000Z,28.6,-1.6,1.068e-12,1.5
LINK-SYD-AGG-SOUTH-01,2026-02-05T18:55:00.000Z,24.3,-1.0,1.182e-12,1.0
LINK-MEL-AGG-EAST-01,2026-02-05T18:55:00.000Z,37.8,-1.7,1.337e-12,1.3
LINK-MEL-AGG-WEST-01,2026-02-05T18:55:00.000Z,27.6,-1.0,9.953e-13,1.0
LINK-BNE-AGG-CENTRAL-01,2026-02-05T18:55:00.000Z,19.4,-0.7,9.308e-13,0.6
LINK-BNE-AGG-SOUTH-01,2026-02-05T18:55:00.000Z,18.5,-1.9,6.990e-13,0.9
LINK-SYD-MEL-FIBRE-01,2026-02-05T19:00:00.000Z,35.7,-3.0,3.949e-12,10.5
LINK-SYD-MEL-FIBRE-02,2026-02-05T19:00:00.000Z,23.2,-2.9,3.853e-12,4.7
LINK-SYD-BNE-FIBRE-01,2026-02-05T19:00:00.000Z,40.1,-2.6,3.664e-12,15.0
LINK-MEL-BNE-FIBRE-01,2026-02-05T19:00:00.000Z,39.3,-2.6,1.182e-12,15.6
LINK-SYD-AGG-NORTH-01,2026-02-05T19:00:00.000Z,25.0,-1.7,9.299e-13,1.3
LINK-SYD-AGG-SOUTH-01,2026-02-05T19:00:00.000Z,32.1,-1.4,3.451e-13,0.9
LINK-MEL-AGG-EAST-01,2026-02-05T19:00:00.000Z,30.7,-1.3,1.721e-12,2.2
LINK-MEL-AGG-WEST-01,2026-02-05T19:00:00.000Z,24.9,-0.9,4.394e-13,1.6
LINK-BNE-AGG-CENTRAL-01,2026-02-05T19:00:00.000Z,24.6,-1.1,6.576e-13,0.5
LINK-BNE-AGG-SOUTH-01,2026-02-05T19:00:00.000Z,22.0,-0.8,1.111e-12,1.3
LINK-SYD-MEL-FIBRE-01,2026-02-05T19:05:00.000Z,41.1,-2.5,2.040e-12,4.4
LINK-SYD-MEL-FIBRE-02,2026-02-05T19:05:00.000Z,26.8,-3.3,5.396e-12,7.0
LINK-SYD-BNE-FIBRE-01,2026-02-05T19:05:00.000Z,37.2,-3.1,2.431e-12,13.2
LINK-MEL-BNE-FIBRE-01,2026-02-05T19:05:00.000Z,34.3,-3.2,3.349e-12,14.5
LINK-SYD-AGG-NORTH-01,2026-02-05T19:05:00.000Z,36.5,-1.2,6.946e-13,0.5
LINK-SYD-AGG-SOUTH-01,2026-02-05T19:05:00.000Z,25.0,-1.5,9.365e-13,0.9
LINK-MEL-AGG-EAST-01,2026-02-05T19:05:00.000Z,27.9,-1.8,1.424e-12,0.5
LINK-MEL-AGG-WEST-01,2026-02-05T19:05:00.000Z,24.8,-1.7,8.524e-13,1.6
LINK-BNE-AGG-CENTRAL-01,2026-02-05T19:05:00.000Z,23.9,-1.3,7.358e-13,1.6
LINK-BNE-AGG-SOUTH-01,2026-02-05T19:05:00.000Z,21.2,-1.3,1.637e-12,1.3
LINK-SYD-MEL-FIBRE-01,2026-02-05T19:10:00.000Z,59.9,-2.4,5.532e-12,3.6
LINK-SYD-MEL-FIBRE-02,2026-02-05T19:10:00.000Z,21.1,-3.1,2.964e-14,8.9
LINK-SYD-BNE-FIBRE-01,2026-02-05T19:10:00.000Z,45.1,-1.7,1.640e-12,12.8
LINK-MEL-BNE-FIBRE-01,2026-02-05T19:10:00.000Z,37.9,-3.2,1.529e-13,16.6
LINK-SYD-AGG-NORTH-01,2026-02-05T19:10:00.000Z,29.8,-1.4,1.442e-12,1.3
LINK-SYD-AGG-SOUTH-01,2026-02-05T19:10:00.000Z,21.1,-1.7,1.301e-12,0.7
LINK-MEL-AGG-EAST-01,2026-02-05T19:10:00.000Z,27.0,-1.5,3.769e-12,1.4
LINK-MEL-AGG-WEST-01,2026-02-05T19:10:00.000Z,24.2,-1.8,1.401e-12,1.8
LINK-BNE-AGG-CENTRAL-01,2026-02-05T19:10:00.000Z,17.1,-1.3,1.242e-12,1.8
LINK-BNE-AGG-SOUTH-01,2026-02-05T19:10:00.000Z,20.6,-0.8,2.382e-13,1.1
LINK-SYD-MEL-FIBRE-01,2026-02-05T19:15:00.000Z,59.6,-1.8,3.555e-12,7.0
LINK-SYD-MEL-FIBRE-02,2026-02-05T19:15:00.000Z,24.2,-2.5,3.217e-12,2.5
LINK-SYD-BNE-FIBRE-01,2026-02-05T19:15:00.000Z,40.6,-2.3,2.425e-12,15.1
LINK-MEL-BNE-FIBRE-01,2026-02-05T19:15:00.000Z,42.0,-3.0,3.827e-12,12.8
LINK-SYD-AGG-NORTH-01,2026-02-05T19:15:00.000Z,35.8,-1.3,1.349e-12,2.1
LINK-SYD-AGG-SOUTH-01,2026-02-05T19:15:00.000Z,26.5,-1.6,7.785e-13,1.7
LINK-MEL-AGG-EAST-01,2026-02-05T19:15:00.000Z,26.4,-1.7,2.406e-12,1.2
