ReadingId,Timestamp,SensorId,SensorType,Value,Unit,Status
RD-20260205-660891,2026-02-05T13:40:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.7,dBm,NORMAL
RD-20260205-113927,2026-02-05T13:40:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260205-620434,2026-02-05T13:40:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.3,dBm,NORMAL
RD-20260205-277451,2026-02-05T13:40:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,30.8,°C,NORMAL
RD-20260205-778317,2026-02-05T13:40:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,31.1,%,NORMAL
RD-20260205-478250,2026-02-05T13:40:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,35.9,°C,NORMAL
RD-20260205-024318,2026-02-05T13:40:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,42.3,%,NORMAL
RD-20260205-866294,2026-02-05T13:40:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,33.8,°C,NORMAL
RD-20260205-296451,2026-02-05T13:45:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-9.8,dBm,NORMAL
RD-20260205-922446,2026-02-05T13:45:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-11.2,dBm,NORMAL
RD-20260205-449865,2026-02-05T13:45:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-11.4,dBm,NORMAL
RD-20260205-436754,2026-02-05T13:45:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260205-744747,2026-02-05T13:45:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260205-184055,2026-02-05T13:45:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.8,dBm,NORMAL
RD-20260205-974230,2026-02-05T13:45:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.8,dBm,NORMAL
RD-20260205-339381,2026-02-05T13:45:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-9.8,dBm,NORMAL
RD-20260205-110770,2026-02-05T13:45:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-9.7,dBm,NORMAL
RD-20260205-569197,2026-02-05T13:45:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.2,dBm,NORMAL
RD-20260205-314931,2026-02-05T13:45:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.5,dBm,NORMAL
RD-20260205-621338,2026-02-05T13:45:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,29.8,°C,NORMAL
RD-20260205-174438,2026-02-05T13:45:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,48.8,%,NORMAL
RD-20260205-838379,2026-02-05T13:45:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,31.8,°C,NORMAL
RD-20260205-195338,2026-02-05T13:45:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,14.9,%,NORMAL
RD-20260205-446285,2026-02-05T13:45:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,35.3,°C,NORMAL
RD-20260205-720775,2026-02-05T13:50:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260205-711721,2026-02-05T13:50:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-11.8,dBm,NORMAL
RD-20260205-039557,2026-02-05T13:50:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-10.4,dBm,NORMAL
RD-20260205-807812,2026-02-05T13:50:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260205-208936,2026-02-05T13:50:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260205-068209,2026-02-05T13:50:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260205-209341,2026-02-05T13:50:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.9,dBm,NORMAL
RD-20260205-847831,2026-02-05T13:50:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260205-663877,2026-02-05T13:50:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.9,dBm,NORMAL
RD-20260205-873346,2026-02-05T13:50:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.7,dBm,NORMAL
RD-20260205-864098,2026-02-05T13:50:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.4,dBm,NORMAL
RD-20260205-906554,2026-02-05T13:50:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,39.3,°C,NORMAL
RD-20260205-909754,2026-02-05T13:50:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,32.5,%,NORMAL
RD-20260205-745502,2026-02-05T13:50:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,35.0,°C,NORMAL
RD-20260205-365618,2026-02-05T13:50:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,23.4,%,NORMAL
RD-20260205-706002,2026-02-05T13:50:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,30.8,°C,NORMAL
RD-20260205-244762,2026-02-05T13:55:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.7,dBm,NORMAL
RD-20260205-447952,2026-02-05T13:55:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-12.1,dBm,NORMAL
RD-20260205-559711,2026-02-05T13:55:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-11.0,dBm,NORMAL
RD-20260205-237730,2026-02-05T13:55:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260205-195041,2026-02-05T13:55:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260205-133620,2026-02-05T13:55:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260205-095352,2026-02-05T13:55:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.9,dBm,NORMAL
RD-20260205-961825,2026-02-05T13:55:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-11.9,dBm,NORMAL
RD-20260205-798756,2026-02-05T13:55:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.2,dBm,NORMAL
RD-20260205-812203,2026-02-05T13:55:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.8,dBm,NORMAL
RD-20260205-155159,2026-02-05T13:55:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.9,dBm,NORMAL
RD-20260205-606922,2026-02-05T13:55:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,34.3,°C,NORMAL
RD-20260205-873048,2026-02-05T13:55:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,35.2,%,NORMAL
RD-20260205-052367,2026-02-05T13:55:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,30.4,°C,NORMAL
RD-20260205-277356,2026-02-05T13:55:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,30.2,%,NORMAL
RD-20260205-116731,2026-02-05T13:55:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,29.0,°C,NORMAL
RD-20260205-655420,2026-02-05T14:00:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-9.4,dBm,NORMAL
RD-20260205-361145,2026-02-05T14:00:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-11.9,dBm,NORMAL
RD-20260205-014760,2026-02-05T14:00:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-10.7,dBm,NORMAL
RD-20260205-973763,2026-02-05T14:00:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260205-514416,2026-02-05T14:00:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260205-239038,2026-02-05T14:00:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260205-550472,2026-02-05T14:00:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.7,dBm,NORMAL
RD-20260205-943502,2026-02-05T14:00:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260205-558375,2026-02-05T14:00:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.9,dBm,NORMAL
RD-20260205-209096,2026-02-05T14:00:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.1,dBm,NORMAL
RD-20260205-229588,2026-02-05T14:00:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.4,dBm,NORMAL
RD-20260205-414804,2026-02-05T14:00:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,31.3,°C,NORMAL
RD-20260205-177960,2026-02-05T14:00:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,25.8,%,NORMAL
RD-20260205-588526,2026-02-05T14:00:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,35.1,°C,NORMAL
RD-20260205-968705,2026-02-05T14:00:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,39.2,%,NORMAL
RD-20260205-207856,2026-02-05T14:00:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,35.7,°C,NORMAL
RD-20260205-618439,2026-02-05T14:05:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.6,dBm,NORMAL
RD-20260205-987324,2026-02-05T14:05:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-11.9,dBm,NORMAL
RD-20260205-935336,2026-02-05T14:05:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-10.4,dBm,NORMAL
RD-20260205-011989,2026-02-05T14:05:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260205-044284,2026-02-05T14:05:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260205-923798,2026-02-05T14:05:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-9.9,dBm,NORMAL
RD-20260205-321331,2026-02-05T14:05:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-11.4,dBm,NORMAL
RD-20260205-923538,2026-02-05T14:05:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.9,dBm,NORMAL
RD-20260205-411223,2026-02-05T14:05:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.9,dBm,NORMAL
RD-20260205-227727,2026-02-05T14:05:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.9,dBm,NORMAL
RD-20260205-923529,2026-02-05T14:05:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.8,dBm,NORMAL
RD-20260205-308298,2026-02-05T14:05:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,33.5,°C,NORMAL
RD-20260205-859462,2026-02-05T14:05:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,31.7,%,NORMAL
RD-20260205-486819,2026-02-05T14:05:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,32.0,°C,NORMAL
RD-20260205-274691,2026-02-05T14:05:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,7.3,%,NORMAL
RD-20260205-824705,2026-02-05T14:05:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,39.8,°C,NORMAL
RD-20260205-445790,2026-02-05T14:10:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.8,dBm,NORMAL
RD-20260205-549939,2026-02-05T14:10:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-12.1,dBm,NORMAL
RD-20260205-199834,2026-02-05T14:10:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-11.3,dBm,NORMAL
RD-20260205-056757,2026-02-05T14:10:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260205-613635,2026-02-05T14:10:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260205-201170,2026-02-05T14:10:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-11.4,dBm,NORMAL
RD-20260205-232548,2026-02-05T14:10:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-11.4,dBm,NORMAL
RD-20260205-792528,2026-02-05T14:10:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.0,dBm,NORMAL
RD-20260205-793591,2026-02-05T14:10:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.4,dBm,NORMAL
RD-20260205-691694,2026-02-05T14:10:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-11.0,dBm,NORMAL
RD-20260205-160702,2026-02-05T14:10:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.0,dBm,NORMAL
RD-20260205-099107,2026-02-05T14:10:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,24.0,°C,NORMAL
RD-20260205-748910,2026-02-05T14:10:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,45.2,%,NORMAL
RD-20260205-697702,2026-02-05T14:10:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,30.0,°C,NORMAL
RD-20260205-904246,2026-02-05T14:10:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,50.7,%,NORMAL
RD-20260205-982365,2026-02-05T14:10:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,33.6,°C,NORMAL
RD-20260205-120351,2026-02-05T14:15:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-11.2,dBm,NORMAL
RD-20260205-334217,2026-02-05T14:15:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-12.2,dBm,NORMAL
RD-20260205-018786,2026-02-05T14:15:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-10.0,dBm,NORMAL
RD-20260205-319588,2026-02-05T14:15:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260205-318677,2026-02-05T14:15:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260205-888843,2026-02-05T14:15:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.6,dBm,NORMAL
RD-20260205-352508,2026-02-05T14:15:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-12.3,dBm,NORMAL
RD-20260205-440460,2026-02-05T14:15:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-9.6,dBm,NORMAL
RD-20260205-486449,2026-02-05T14:15:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.0,dBm,NORMAL
RD-20260205-402957,2026-02-05T14:15:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-9.6,dBm,NORMAL
RD-20260205-971035,2026-02-05T14:15:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.7,dBm,NORMAL
RD-20260205-452103,2026-02-05T14:15:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,31.5,°C,NORMAL
RD-20260205-013228,2026-02-05T14:15:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,40.0,%,NORMAL
RD-20260205-799555,2026-02-05T14:15:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,33.6,°C,NORMAL
RD-20260205-912146,2026-02-05T14:15:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,41.0,%,NORMAL
RD-20260205-831063,2026-02-05T14:15:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,34.3,°C,NORMAL
RD-20260205-952538,2026-02-05T14:20:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.9,dBm,NORMAL
RD-20260205-314455,2026-02-05T14:20:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-12.0,dBm,NORMAL
RD-20260205-260909,2026-02-05T14:20:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-11.2,dBm,NORMAL
RD-20260205-592354,2026-02-05T14:20:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260205-235426,2026-02-05T14:20:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260205-726648,2026-02-05T14:20:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-11.2,dBm,NORMAL
RD-20260205-447818,2026-02-05T14:20:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-11.2,dBm,NORMAL
RD-20260205-262651,2026-02-05T14:20:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260205-164592,2026-02-05T14:20:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.8,dBm,NORMAL
RD-20260205-989016,2026-02-05T14:20:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.0,dBm,NORMAL
RD-20260205-380625,2026-02-05T14:20:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.0,dBm,NORMAL
RD-20260205-247996,2026-02-05T14:20:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,30.5,°C,NORMAL
RD-20260205-887928,2026-02-05T14:20:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,33.0,%,NORMAL
RD-20260205-600200,2026-02-05T14:20:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,29.2,°C,NORMAL
RD-20260205-036543,2026-02-05T14:20:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,33.5,%,NORMAL
RD-20260205-097678,2026-02-05T14:20:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,32.2,°C,NORMAL
RD-20260205-278535,2026-02-05T14:25:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260205-394747,2026-02-05T14:25:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-12.3,dBm,NORMAL
RD-20260205-237256,2026-02-05T14:25:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-11.5,dBm,NORMAL
RD-20260205-156846,2026-02-05T14:25:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260205-028143,2026-02-05T14:25:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260205-710656,2026-02-05T14:25:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-11.9,dBm,NORMAL
RD-20260205-675149,2026-02-05T14:25:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.9,dBm,NORMAL
RD-20260205-120034,2026-02-05T14:25:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.6,dBm,NORMAL
RD-20260205-968790,2026-02-05T14:25:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-9.4,dBm,NORMAL
RD-20260205-464498,2026-02-05T14:25:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.7,dBm,NORMAL
RD-20260205-432689,2026-02-05T14:25:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.1,dBm,NORMAL
RD-20260205-473682,2026-02-05T14:25:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,41.6,°C,NORMAL
RD-20260205-070539,2026-02-05T14:25:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,32.1,%,NORMAL
RD-20260205-469579,2026-02-05T14:25:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,33.2,°C,NORMAL
RD-20260205-759338,2026-02-05T14:25:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,37.2,%,NORMAL
RD-20260205-456416,2026-02-05T14:25:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,32.4,°C,NORMAL
RD-20260205-173982,2026-02-05T14:30:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.1,dBm,NORMAL
RD-20260205-252673,2026-02-05T14:30:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-11.5,dBm,NORMAL
RD-20260205-135193,2026-02-05T14:30:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-11.1,dBm,NORMAL
RD-20260205-160639,2026-02-05T14:30:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260205-314750,2026-02-05T14:30:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260205-587324,2026-02-05T14:30:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.9,dBm,NORMAL
RD-20260205-381237,2026-02-05T14:30:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.8,dBm,NORMAL
RD-20260205-462976,2026-02-05T14:30:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-9.7,dBm,NORMAL
RD-20260205-003499,2026-02-05T14:30:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.1,dBm,NORMAL
RD-20260205-594954,2026-02-05T14:30:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.2,dBm,NORMAL
RD-20260205-347302,2026-02-05T14:30:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.5,dBm,NORMAL
RD-20260205-106551,2026-02-05T14:30:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,32.6,°C,NORMAL
RD-20260205-258933,2026-02-05T14:30:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,27.2,%,NORMAL
RD-20260205-927794,2026-02-05T14:30:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,26.3,°C,NORMAL
RD-20260205-140457,2026-02-05T14:30:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,26.7,%,NORMAL
RD-20260205-750168,2026-02-05T14:30:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,31.8,°C,NORMAL
RD-20260205-831131,2026-02-05T14:35:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260205-890598,2026-02-05T14:35:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-11.2,dBm,NORMAL
RD-20260205-107697,2026-02-05T14:35:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-11.3,dBm,NORMAL
RD-20260205-052973,2026-02-05T14:35:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260205-671670,2026-02-05T14:35:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260205-925999,2026-02-05T14:35:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.6,dBm,NORMAL
RD-20260205-294184,2026-02-05T14:35:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.9,dBm,NORMAL
RD-20260205-800432,2026-02-05T14:35:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260205-558540,2026-02-05T14:35:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.9,dBm,NORMAL
RD-20260205-699393,2026-02-05T14:35:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260205-313612,2026-02-05T14:35:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.0,dBm,NORMAL
RD-20260205-417710,2026-02-05T14:35:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,34.2,°C,NORMAL
RD-20260205-866859,2026-02-05T14:35:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,28.9,%,NORMAL
RD-20260205-986706,2026-02-05T14:35:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,28.2,°C,NORMAL
RD-20260205-007678,2026-02-05T14:35:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,24.1,%,NORMAL
RD-20260205-103957,2026-02-05T14:35:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,40.7,°C,NORMAL
RD-20260205-596856,2026-02-05T14:40:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260205-151363,2026-02-05T14:40:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-11.6,dBm,NORMAL
RD-20260205-175133,2026-02-05T14:40:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-11.4,dBm,NORMAL
RD-20260205-467262,2026-02-05T14:40:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260205-685572,2026-02-05T14:40:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260205-672101,2026-02-05T14:40:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-11.6,dBm,NORMAL
RD-20260205-258965,2026-02-05T14:40:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.3,dBm,NORMAL
RD-20260205-030890,2026-02-05T14:40:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-11.0,dBm,NORMAL
RD-20260205-688065,2026-02-05T14:40:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.1,dBm,NORMAL
RD-20260205-713692,2026-02-05T14:40:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-9.8,dBm,NORMAL
RD-20260205-504547,2026-02-05T14:40:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.2,dBm,NORMAL
RD-20260205-148660,2026-02-05T14:40:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,30.6,°C,NORMAL
RD-20260205-666204,2026-02-05T14:40:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,43.6,%,NORMAL
RD-20260205-404390,2026-02-05T14:40:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,36.7,°C,NORMAL
RD-20260205-020636,2026-02-05T14:40:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,32.1,%,NORMAL
RD-20260205-856820,2026-02-05T14:40:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,32.2,°C,NORMAL
RD-20260205-965940,2026-02-05T14:45:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-9.4,dBm,NORMAL
RD-20260205-844917,2026-02-05T14:45:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-10.8,dBm,NORMAL
RD-20260205-068458,2026-02-05T14:45:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-10.5,dBm,NORMAL
