AlertId,Timestamp,SourceNodeId,SourceNodeType,AlertType,Severity,Description,OpticalPowerDbm,BitErrorRate,CPUUtilPct,PacketLossPct
ALT-20260205-607092,2026-02-05T12:17:25.383Z,LINK-SYD-MEL-FIBRE-02,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.0,6.045e-12,26.9,0.001
ALT-20260205-803014,2026-02-05T12:18:51.373Z,GNB-MEL-3011,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.9% — brief convergence spike,-2.4,1.597e-12,23.1,0.303
ALT-20260205-235703,2026-02-05T12:21:40.614Z,GNB-MEL-3021,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.6,4.072e-12,10,0.066
ALT-20260205-778029,2026-02-05T12:24:17.764Z,GNB-MEL-3012,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.8% — brief convergence spike,-2.5,4.299e-12,34.4,0.001
ALT-20260205-332255,2026-02-05T12:24:47.177Z,LINK-SYD-MEL-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.1,3.982e-12,25.6,0.564
ALT-20260205-768620,2026-02-05T12:24:54.946Z,GNB-SYD-2041,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.0,5.625e-12,25.0,0.001
ALT-20260205-589882,2026-02-05T12:27:24.977Z,LINK-MEL-AGG-WEST-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-3.3,3.475e-12,32.9,0.127
ALT-20260205-225699,2026-02-05T12:29:27.383Z,LINK-SYD-MEL-FIBRE-02,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.9,5.871e-12,27.7,0.472
ALT-20260205-971667,2026-02-05T12:30:21.211Z,LINK-SYD-MEL-FIBRE-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 1.0% — brief convergence spike,-3.2,8.162e-12,41.3,0.401
ALT-20260205-813035,2026-02-05T12:30:39.870Z,LINK-MEL-AGG-EAST-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.5,1.632e-12,53.4,0.933
ALT-20260205-606679,2026-02-05T12:31:22.954Z,LINK-SYD-MEL-FIBRE-02,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.2,9.675e-12,19.3,0.487
ALT-20260205-977670,2026-02-05T12:32:22.249Z,GNB-SYD-2041,BaseStation,HIGH_CPU,MINOR,CPU utilisation 1.3% — brief convergence spike,-2.9,5.722e-12,47.4,0.512
ALT-20260205-661619,2026-02-05T12:33:44.153Z,GNB-SYD-2043,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.7,2.101e-12,27.4,0.386
ALT-20260205-347707,2026-02-05T12:35:07.170Z,GNB-SYD-2043,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.36% — transient microloop,-2.9,1.122e-11,33.2,0.156
ALT-20260205-722654,2026-02-05T12:35:14.742Z,GNB-BNE-4012,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.0,2.925e-12,23.8,0.235
ALT-20260205-410257,2026-02-05T12:35:48.151Z,GNB-SYD-2043,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.7,8.822e-12,34.6,0.157
ALT-20260205-437493,2026-02-05T12:42:47.316Z,GNB-MEL-3021,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.78% — transient microloop,-2.3,5.083e-12,35.4,0.3
ALT-20260205-941261,2026-02-05T12:46:26.802Z,LINK-MEL-AGG-WEST-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.3% — brief convergence spike,-3.0,7.456e-12,37.5,0.001
ALT-20260205-114587,2026-02-05T12:47:03.496Z,LINK-SYD-MEL-FIBRE-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 1.1% — brief convergence spike,-2.1,2.990e-12,36.6,0.359
ALT-20260205-454091,2026-02-05T12:49:14.006Z,LINK-MEL-AGG-EAST-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 1.5% — brief convergence spike,-3.7,4.678e-12,41.1,0.697
ALT-20260205-523702,2026-02-05T12:49:23.226Z,GNB-SYD-2043,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.4% — brief convergence spike,-2.8,7.046e-12,36.7,0.652
ALT-20260205-541940,2026-02-05T12:51:35.306Z,GNB-SYD-2041,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.4,8.034e-12,18.4,0.514
ALT-20260205-348271,2026-02-05T12:54:05.180Z,LINK-MEL-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.8,6.609e-12,28.6,0.579
ALT-20260205-506940,2026-02-05T12:54:25.583Z,LINK-MEL-AGG-WEST-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.8,5.195e-12,20.8,0.289
ALT-20260205-506041,2026-02-05T12:55:24.774Z,GNB-BNE-4011,BaseStation,HIGH_CPU,MINOR,CPU utilisation 1.0% — brief convergence spike,-2.7,2.211e-12,44.5,0.001
ALT-20260205-238239,2026-02-05T12:55:53.735Z,GNB-BNE-4011,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.6,2.386e-12,48.5,0.337
ALT-20260205-585027,2026-02-05T12:55:58.376Z,GNB-MEL-3021,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.5,5.638e-12,46.5,0.53
ALT-20260205-497619,2026-02-05T12:57:06.651Z,GNB-MEL-3021,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.1,2.252e-12,36.1,0.764
ALT-20260205-781264,2026-02-05T12:58:20.819Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.3,6.492e-12,34.4,0.001
ALT-20260205-491302,2026-02-05T12:59:36.181Z,GNB-SYD-2042,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.7% — brief convergence spike,-2.1,4.798e-12,37.0,0.251
ALT-20260205-388495,2026-02-05T13:00:05.886Z,LINK-MEL-AGG-WEST-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.9,9.422e-12,30.3,0.116
ALT-20260205-229344,2026-02-05T13:01:08.711Z,GNB-SYD-2042,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.3,8.814e-12,45.6,0.412
ALT-20260205-420538,2026-02-05T13:01:21.311Z,GNB-MEL-3011,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.6,5.029e-12,21.5,0.001
ALT-20260205-455366,2026-02-05T13:02:25.421Z,LINK-SYD-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.5,2.125e-12,44.2,0.495
ALT-20260205-006226,2026-02-05T13:03:17.905Z,GNB-MEL-3012,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.7,4.040e-12,30.9,0.231
ALT-20260205-954957,2026-02-05T13:04:43.334Z,GNB-BNE-4012,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.8% — brief convergence spike,-2.9,7.568e-12,23.3,0.621
ALT-20260205-626220,2026-02-05T13:05:16.562Z,LINK-SYD-AGG-SOUTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-3.5,4.863e-12,27.4,0.124
ALT-20260205-423075,2026-02-05T13:06:18.382Z,LINK-MEL-BNE-FIBRE-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 1.1% — brief convergence spike,-2.3,4.789e-12,40.3,0.001
ALT-20260205-573190,2026-02-05T13:07:11.777Z,GNB-BNE-4012,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.3,4.305e-12,35.1,0.478
ALT-20260205-367958,2026-02-05T13:09:47.500Z,LINK-MEL-AGG-EAST-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.8% — brief convergence spike,-2.7,8.263e-12,33.3,0.001
ALT-20260205-658929,2026-02-05T13:10:24.824Z,LINK-MEL-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.2,7.556e-12,20.0,0.791
ALT-20260205-408236,2026-02-05T13:11:09.684Z,GNB-SYD-2041,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.2,9.640e-12,18.5,0.177
ALT-20260205-322979,2026-02-05T13:11:38.828Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 1.1% — brief convergence spike,-3.1,3.736e-12,10,0.014
ALT-20260205-225100,2026-02-05T13:11:58.659Z,GNB-BNE-4011,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.7% — brief convergence spike,-3.2,5.304e-12,41.4,0.14
ALT-20260205-309162,2026-02-05T13:12:54.778Z,GNB-MEL-3012,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.5,7.701e-12,33.2,0.673
ALT-20260205-786990,2026-02-05T13:13:00.053Z,LINK-SYD-MEL-FIBRE-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.93% — transient microloop,-2.5,4.683e-13,32.6,0.001
ALT-20260205-802891,2026-02-05T13:13:12.730Z,GNB-MEL-3011,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.69% — transient microloop,-3.6,8.223e-12,57.8,0.368
ALT-20260205-100141,2026-02-05T13:14:47.238Z,LINK-MEL-AGG-WEST-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.08% — transient microloop,-2.5,4.829e-12,25.0,0.783
ALT-20260205-820832,2026-02-05T13:17:14.594Z,LINK-MEL-AGG-EAST-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.82% — transient microloop,-2.8,1.037e-11,22.1,0.347
ALT-20260205-874825,2026-02-05T13:17:37.954Z,GNB-MEL-3011,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.1,1.863e-12,38.6,0.468
ALT-20260205-881626,2026-02-05T13:19:45.982Z,GNB-BNE-4012,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.47% — transient microloop,-2.1,4.267e-12,13.0,0.752
ALT-20260205-130786,2026-02-05T13:23:31.426Z,LINK-SYD-MEL-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.2,7.277e-12,16.9,0.298
ALT-20260205-064036,2026-02-05T13:23:57.600Z,LINK-SYD-AGG-SOUTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.1,6.495e-12,35.4,0.345
ALT-20260205-948279,2026-02-05T13:23:58.634Z,LINK-BNE-AGG-SOUTH-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.42% — transient microloop,-3.0,6.287e-12,58.0,0.566
ALT-20260205-084349,2026-02-05T13:24:12.272Z,GNB-SYD-2041,BaseStation,HIGH_CPU,MINOR,CPU utilisation 1.2% — brief convergence spike,-2.2,6.415e-12,53.0,0.265
ALT-20260205-650357,2026-02-05T13:24:27.490Z,LINK-BNE-AGG-SOUTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.3,5.466e-12,49.2,0.065
ALT-20260205-127556,2026-02-05T13:25:02.822Z,LINK-SYD-AGG-NORTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-3.4,5.110e-12,32.6,0.001
ALT-20260205-499226,2026-02-05T13:26:05.622Z,GNB-MEL-3021,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.4,3.571e-12,22.5,0.735
ALT-20260205-973800,2026-02-05T13:28:55.331Z,GNB-SYD-2042,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.82% — transient microloop,-2.2,7.664e-12,44.6,0.829
ALT-20260205-273118,2026-02-05T13:29:07.553Z,LINK-SYD-AGG-SOUTH-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 1.5% — brief convergence spike,-3.2,4.375e-12,36.6,0.417
ALT-20260205-727432,2026-02-05T13:30:30.448Z,LINK-SYD-MEL-FIBRE-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.19% — transient microloop,-2.3,3.813e-12,46.2,0.18
ALT-20260205-201258,2026-02-05T13:30:44.344Z,GNB-MEL-3011,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.89% — transient microloop,-2.0,5.398e-12,42.4,0.648
ALT-20260205-665281,2026-02-05T13:32:02.620Z,LINK-SYD-AGG-NORTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.5,4.307e-12,39.1,0.001
ALT-20260205-639311,2026-02-05T13:33:23.647Z,LINK-MEL-AGG-EAST-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.4% — brief convergence spike,-2.9,5.712e-12,30.2,0.365
ALT-20260205-225171,2026-02-05T13:34:35.104Z,LINK-MEL-AGG-WEST-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.8% — brief convergence spike,-2.9,5.533e-12,40.7,0.316
ALT-20260205-349440,2026-02-05T13:35:36.427Z,GNB-BNE-4011,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.7,6.022e-12,32.6,0.045
ALT-20260205-277593,2026-02-05T13:36:05.168Z,GNB-MEL-3021,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.2,4.583e-12,42.9,0.001
ALT-20260205-005888,2026-02-05T13:36:52.964Z,GNB-MEL-3021,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.6,3.913e-12,39.0,0.447
ALT-20260205-213375,2026-02-05T13:38:30.258Z,GNB-BNE-4011,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.24% — transient microloop,-2.7,6.720e-12,26.6,0.891
ALT-20260205-832695,2026-02-05T13:38:39.833Z,GNB-BNE-4012,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.4,6.151e-12,18.7,0.202
ALT-20260205-335072,2026-02-05T13:45:43.736Z,LINK-SYD-AGG-SOUTH-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.47% — transient microloop,-2.6,5.371e-12,40.4,0.001
ALT-20260205-123915,2026-02-05T13:47:04.231Z,GNB-BNE-4011,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.32% — transient microloop,-2.6,5.652e-12,42.8,0.166
ALT-20260205-365304,2026-02-05T13:47:11.250Z,LINK-SYD-AGG-SOUTH-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.7% — brief convergence spike,-2.9,4.339e-12,33.1,0.787
ALT-20260205-884247,2026-02-05T13:48:31.343Z,GNB-BNE-4011,BaseStation,HIGH_CPU,MINOR,CPU utilisation 1.1% — brief convergence spike,-2.1,1.694e-12,29.5,0.261
ALT-20260205-902333,2026-02-05T13:49:17.093Z,GNB-MEL-3012,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-1.9,1.000e-14,41.6,0.253
ALT-20260205-317561,2026-02-05T13:49:19.997Z,GNB-MEL-3012,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-3.4,5.886e-12,50.9,0.229
ALT-20260205-074449,2026-02-05T13:49:20.460Z,LINK-SYD-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.8,1.927e-12,25.7,0.664
ALT-20260205-055456,2026-02-05T13:51:38.776Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.9% — brief convergence spike,-2.5,4.988e-12,28.9,0.478
ALT-20260205-346080,2026-02-05T13:51:47.979Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.4,6.383e-12,56.9,0.257
ALT-20260205-308197,2026-02-05T13:53:37.198Z,LINK-SYD-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.4,1.000e-14,26.1,0.195
ALT-20260205-744017,2026-02-05T13:55:40.770Z,LINK-SYD-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.2,1.000e-14,31.1,0.425
ALT-20260205-643578,2026-02-05T14:01:20.796Z,LINK-SYD-AGG-NORTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.2,3.897e-12,26.4,0.305
ALT-20260205-484393,2026-02-05T14:01:20.802Z,GNB-MEL-3021,BaseStation,HIGH_CPU,MINOR,CPU utilisation 1.2% — brief convergence spike,-2.4,8.511e-12,36.2,0.822
ALT-20260205-505909,2026-02-05T14:01:21.887Z,LINK-MEL-AGG-WEST-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.42% — transient microloop,-2.0,4.158e-12,46.7,0.255
ALT-20260205-083979,2026-02-05T14:04:06.877Z,LINK-SYD-AGG-SOUTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.8,3.442e-12,25.3,0.311
ALT-20260205-619387,2026-02-05T14:05:14.843Z,GNB-MEL-3011,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.4% — brief convergence spike,-2.9,6.950e-12,32.4,0.311
ALT-20260205-575603,2026-02-05T14:06:03.762Z,GNB-MEL-3011,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.45% — transient microloop,-2.8,4.172e-12,54.1,0.32
ALT-20260205-504826,2026-02-05T14:06:58.865Z,GNB-SYD-2041,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-1.9,2.151e-12,52.3,0.02
ALT-20260205-523749,2026-02-05T14:07:55.939Z,LINK-MEL-AGG-WEST-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-3.9,1.253e-12,53.0,0.338
ALT-20260205-251863,2026-02-05T14:08:21.981Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.9% — brief convergence spike,-2.1,6.472e-12,38.0,0.563
ALT-20260205-573567,2026-02-05T14:08:50.374Z,LINK-SYD-MEL-FIBRE-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 1.3% — brief convergence spike,-2.2,1.408e-12,46.1,0.028
ALT-20260205-730904,2026-02-05T14:08:55.533Z,GNB-MEL-3021,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-1.8,1.000e-14,33.9,0.309
ALT-20260205-079452,2026-02-05T14:09:42.848Z,GNB-SYD-2041,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.7,5.503e-12,41.5,0.001
ALT-20260205-389256,2026-02-05T14:09:53.108Z,LINK-SYD-MEL-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.4,6.344e-12,30.9,0.564
ALT-20260205-767864,2026-02-05T14:13:24.768Z,LINK-MEL-AGG-WEST-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.49% — transient microloop,-3.4,8.068e-12,32.7,0.164
ALT-20260205-366993,2026-02-05T14:13:38.476Z,GNB-SYD-2041,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.9,8.544e-12,63.8,0.355
ALT-20260205-962718,2026-02-05T14:15:53.919Z,GNB-SYD-2043,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.9% — brief convergence spike,-2.3,6.311e-12,13.3,0.137
ALT-20260205-279576,2026-02-05T14:16:29.891Z,LINK-SYD-MEL-FIBRE-02,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-3.0,7.995e-12,51.9,0.446
ALT-20260205-917086,2026-02-05T14:18:33.913Z,GNB-SYD-2042,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.2,1.421e-12,19.7,0.061
ALT-20260205-524848,2026-02-05T14:19:37.650Z,LINK-MEL-AGG-WEST-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.3,6.669e-12,47.9,0.055
ALT-20260205-085589,2026-02-05T14:20:09.626Z,LINK-MEL-BNE-FIBRE-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.67% — transient microloop,-3.0,3.582e-12,37.7,0.051
ALT-20260205-026725,2026-02-05T14:20:36.736Z,GNB-BNE-4012,BaseStation,HIGH_CPU,MINOR,CPU utilisation 1.0% — brief convergence spike,-2.7,8.281e-12,10,0.52
ALT-20260205-390569,2026-02-05T14:23:04.939Z,GNB-MEL-3012,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.37% — transient microloop,-2.5,1.261e-12,43.9,0.369
ALT-20260205-758390,2026-02-05T14:24:35.286Z,GNB-BNE-4012,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.41% — transient microloop,-2.6,7.039e-12,39.6,0.73
ALT-20260205-586357,2026-02-05T14:24:50.064Z,LINK-SYD-BNE-FIBRE-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.46% — transient microloop,-2.4,6.998e-12,35.7,0.022
ALT-20260205-619388,2026-02-05T14:26:27.839Z,GNB-BNE-4012,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.5% — brief convergence spike,-2.6,1.000e-14,32.5,0.394
ALT-20260205-794053,2026-02-05T14:28:00.144Z,LINK-SYD-MEL-FIBRE-02,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.75% — transient microloop,-1.8,2.824e-12,38.8,0.503
ALT-20260205-427604,2026-02-05T14:30:01.530Z,GNB-BNE-4011,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.79% — transient microloop,-2.4,6.009e-12,19.8,0.556
ALT-20260205-535979,2026-02-05T14:30:20.529Z,LINK-SYD-MEL-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-3.4,4.902e-12,28.9,0.349
ALT-20260205-046138,2026-02-05T14:33:08.861Z,GNB-MEL-3012,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-3.0,5.940e-14,29.3,0.003
ALT-20260205-449708,2026-02-05T14:37:04.584Z,LINK-SYD-MEL-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.1,3.171e-12,11.6,0.063
ALT-20260205-760077,2026-02-05T14:37:21.073Z,GNB-SYD-2042,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.3,6.470e-12,44.7,0.866
ALT-20260205-727167,2026-02-05T14:38:51.313Z,GNB-SYD-2043,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.83% — transient microloop,-2.8,7.233e-12,26.0,0.046
ALT-20260205-594894,2026-02-05T14:38:53.682Z,GNB-BNE-4012,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.3% — brief convergence spike,-2.2,1.638e-12,33.2,0.001
ALT-20260205-888292,2026-02-05T14:39:25.999Z,GNB-SYD-2042,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.43% — transient microloop,-2.4,7.461e-12,55.3,0.577
ALT-20260205-893771,2026-02-05T14:39:28.352Z,LINK-MEL-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.8,3.812e-12,37.0,0.197
ALT-20260205-872098,2026-02-05T14:40:09.677Z,LINK-SYD-AGG-SOUTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.6,9.114e-12,43.9,0.257
ALT-20260205-845883,2026-02-05T14:44:19.972Z,GNB-SYD-2042,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.8,2.886e-12,44.3,0.402
ALT-20260205-714797,2026-02-05T14:45:27.204Z,GNB-BNE-4012,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.02% — transient microloop,-2.4,1.000e-14,48.2,0.361
ALT-20260205-431663,2026-02-05T14:47:13.779Z,GNB-MEL-3021,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.4,8.317e-12,40.6,0.001
ALT-20260205-437284,2026-02-05T14:50:24.148Z,LINK-MEL-AGG-WEST-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.6% — brief convergence spike,-2.6,4.535e-12,40.9,0.528
ALT-20260205-044639,2026-02-05T14:51:09.508Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.3% — brief convergence spike,-2.8,2.832e-12,27.1,0.624
ALT-20260205-004727,2026-02-05T14:52:18.070Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.8,6.165e-12,35.8,0.001
ALT-20260205-588856,2026-02-05T14:52:32.097Z,GNB-MEL-3021,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.3,8.827e-12,30.9,0.001
ALT-20260205-394682,2026-02-05T14:53:24.377Z,LINK-SYD-MEL-FIBRE-02,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.1,8.674e-12,23.7,0.557
ALT-20260205-559821,2026-02-05T14:54:23.953Z,LINK-MEL-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.6,2.970e-12,20.3,0.511
ALT-20260205-237553,2026-02-05T14:54:45.238Z,LINK-SYD-MEL-FIBRE-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 1.1% — brief convergence spike,-2.4,3.665e-12,40.2,0.001
ALT-20260205-398129,2026-02-05T14:57:05.871Z,LINK-SYD-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-3.9,4.748e-12,42.9,0.001
ALT-20260205-751286,2026-02-05T14:57:20.918Z,LINK-BNE-AGG-SOUTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-3.2,1.000e-14,33.6,0.764
ALT-20260205-408304,2026-02-05T14:58:43.491Z,LINK-SYD-BNE-FIBRE-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.39% — transient microloop,-2.5,4.618e-12,39.6,0.217
